"ID","Orginal Price","Predicted Price"
1862400541,579950,483775
1498301672,467000,387173
1189000825,580000,475770
1441300130,319000,320807
6139100086,350000,484320
5589900610,559950,622810
164000361,799000,490282
2221000070,280000,313925
2215900900,295000,292711
7385310040,725000,549888
461002615,580000,588690
203400090,740000,820532
2129700320,250000,321572
5561400340,630000,895189
5522600205,5e+05,482044
9187200285,823000,768051
1895450090,323800,323187
4083306552,602000,469938
4036800580,418000,381580
6450302545,443000,453960
1898900100,305000,321706
3822200087,355000,370013
4438400020,192000,179678
7887200390,294000,285813
1626069198,450000,536888
9542600070,516000,643318
2878600655,665000,600417
1923000160,905000,712531
9472200060,1295000,1113425
1352300315,219950,281603
8078560140,290000,318416
7625702431,389500,414068
2600140370,1012000,693347
5101407305,319000,325387
1105000015,417000,295490
5635100090,379950,422273
8122100690,449000,477108
104530240,225000,225352
6146600185,160000,246382
1022069058,449500,372295
9808700650,1208000,555463
2324039036,597500,488651
3288301010,585000,615734
1324039110,750000,895193
9828200460,430000,293917
9406500350,207000,393596
8075400100,221700,332022
1062100095,328000,331714
1370800560,979700,981731
984000130,325000,361778
2909700070,455500,416421
2868300061,272000,266780
1854900410,644500,597338
2525310320,290000,284022
822039146,485000,423074
8687800065,305000,333823
3876100320,482500,791507
2424059139,9e+05,1045728
3869900136,539950,443074
3395000070,1544500,1188882
1545808960,237500,262190
1788900230,199950,183157
1024000100,9e+05,897212
7568700480,153000,356826
7383450250,374950,344065
2767603591,475000,450445
6669150530,230000,298124
1239400570,860000,851819
9512200090,529000,620402
3592500565,880000,444402
1326069050,750000,539545
3735900205,793000,668683
2877100985,490000,474729
3348401740,188000,244504
7351000160,332000,442604
2470200020,1880000,971191
7334400070,392000,328666
7696630080,197000,293728
6145600900,325000,455945
2407000405,228500,260532
1925069066,1700000,1833893
1189000130,493000,450144
7853370250,625000,762799
6181410950,254950,262030
7920100045,350000,313426
4276400030,450000,487365
8132700185,425000,284559
3600057,402500,460578
4216500110,819995,649453
1473120230,435000,565489
5014000120,430000,344317
8159300040,510000,502336
9828202255,890000,662400
2781100080,438900,447992
2937300440,923990,862241
1665400025,259000,308113
7511200020,509900,453517
4022900652,565000,629265
2229900020,359950,514513
1322049150,85000,190802
4083300595,650000,406114
1624049170,446800,416666
194000565,505000,417455
4048400070,320000,262642
255450390,351999,364416
2215500220,525000,420725
322059095,269950,327178
2491200330,460000,432108
9122000385,415000,480803
1085622540,379500,348557
2025760160,835000,931508
461002890,499000,480861
7511200350,580000,499953
2571910380,289000,136713
1929300415,710000,689698
8923600020,1880000,1148957
8567450080,545000,653325
7177300735,546000,420469
3629960600,350000,386658
4123830070,363000,318625
7849202190,235000,394067
3626039028,417500,349719
439200035,740000,587976
6414600321,317000,369800
3329530480,241000,273573
8964800390,1500000,736563
9477000280,412500,428529
1725059259,437500,417653
9277200065,616000,708069
2113700790,435010,360922
2125049139,895000,896687
1760650950,309000,294434
226039075,655500,785502
8123450300,508000,523803
9808590310,1000750,990164
9834200390,670000,405167
1025079074,510000,472838
7334600280,349900,272744
3890600150,465000,447153
9264950940,348000,368563
1525079069,650000,724098
6829900080,275000,256203
9396700028,358000,351709
114100791,250000,401428
5569620050,731688,710979
1025039168,290000,338359
8079010310,464000,495540
2025600280,241400,259555
1622059088,385000,527713
9113200250,840000,716149
9415950020,260000,375890
8019700010,489950,635758
2322029048,999000,1167294
9285800590,565000,479187
1612500155,246000,292182
7655900062,305240,393014
629810800,9e+05,973666
5416500980,419900,444990
3810000020,352000,296246
2426059076,680000,661762
9818700645,415000,375923
4141010110,1700000,1332867
1282300105,317000,257208
7899800890,181000,238459
8682320160,439950,468017
8856950310,245000,235104
8091600080,225000,128582
1426300842,455850,450697
251500080,3204000,1962896
4310700020,280000,339656
6071900130,550000,517664
5112800060,455000,350233
123000110,520000,352716
5416100160,353000,218936
9269200520,310000,216867
1954700695,2250000,1653492
7853220390,785000,951850
8155870200,349900,288388
8856004327,248000,245973
1741700040,725000,353105
2599001010,196000,191047
973600020,482975,558185
6699940120,356000,366909
1939110080,565000,604586
3226049466,340000,461951
6205500580,530000,580820
7852020580,375000,412565
6430500182,1205000,827541
7811100230,650000,672809
3864000120,1175000,1242613
3624039111,215000,255182
7203140360,359782,436217
5088500210,415000,468675
6072000380,505000,531064
7885801460,325000,350185
8564860280,459990,452616
7853360470,641000,708672
3585900150,1e+06,1139216
8952900260,375000,305980
7140200450,272000,320610
3275300270,250000,193916
3444120130,399950,421821
7504180070,577000,461415
7663700150,635000,883916
3949600090,335000,405070
2537500140,687500,808313
7229900250,228000,269476
4027700466,340500,454551
3522049063,639900,681443
8078050140,245000,149578
6071300030,464500,389980
6204050080,555000,731647
7237300610,315000,323900
9413400165,380000,114934
4449800595,545000,451729
4139900050,1468000,1620890
6804600550,439000,628636
3303950760,399900,397054
1423069063,464950,388469
7522600110,275000,247415
5126210280,560000,545354
3278611450,496800,468522
5101400862,499950,350367
2826049098,622100,544744
7922710520,615000,503913
9232900165,418500,301133
7355700171,1230000,724675
3825311210,699000,728476
7116000425,150000,156179
2287400030,289659,380266
7986400360,770000,714097
6384500590,526000,396366
9477000190,445000,505470
9550200650,499000,407379
2330000130,813500,742867
2856100260,732000,565354
7942601805,618000,630353
3293700521,389000,490693
7806210070,249500,280435
6681500205,658500,455910
8850000018,412000,431288
6071800410,5e+05,547491
255460330,388598,386943
7010700660,807000,704361
3619600132,635000,842679
8663100050,446000,596065
4045500715,598800,353183
8159610030,196000,308615
3735900325,485000,445868
7525000080,588500,521507
1137300890,700500,713571
100600550,226500,249158
5153200666,212000,318184
3629930170,723000,615867
4055701200,1955000,1457500
3395040440,330000,379996
1775930440,479000,594628
5255690060,413000,669420
9238450160,389000,404634
7855800730,940000,842143
6672920150,330000,412383
3876100080,325000,434775
1959703070,979700,604601
2114700374,357500,477432
8079040320,430000,428427
7979900210,418900,402902
2473371780,359950,433692
4442800162,527700,498948
6046401300,428000,388469
2768301715,565000,434782
2461900850,570000,361912
9512500380,455000,400636
9421500150,403500,511561
7282900025,250000,319101
8682281960,930000,715074
425069102,730000,995361
9478400080,750000,722437
3876300600,371000,426530
9222400605,842500,594606
2231500030,530000,610437
3629921060,825000,745238
7896300070,265000,295210
1077100035,320000,428396
8731990370,374950,509759
2024059111,820000,1160856
8943600720,286800,326033
2391602650,522000,360807
1022069183,725000,576121
42000130,6e+05,923715
1926069063,585000,481405
475000187,452950,462380
4457300630,842000,494993
6388930170,635000,476529
4206901505,465000,383102
3826500290,339000,416729
868000575,998800,918051
5414100040,299950,248559
7237501040,1200000,1137221
9272202260,130000,317090
3066200440,684680,598313
8682301600,540000,520984
2572400100,302000,365185
5381000411,239950,273966
2926069062,840000,653481
3336001911,319000,310923
3830620710,206135,259693
2979800762,365000,400652
5054800110,328000,358458
8079100700,689000,597117
1441600160,1300000,1154193
1692900110,1125000,1079500
2130702075,316000,327223
1523069215,435000,354259
2734101055,425000,409516
7853361230,480000,388705
3278613060,425000,460992
6329000050,641500,603488
2771104830,8e+05,1223901
4038200480,480000,390244
3342100995,449000,450246
6632300161,422000,391742
2600100300,623000,627201
1564000740,760000,779393
1721059286,383000,377779
2114700540,366000,289243
4312700200,195000,173067
7518506595,660000,632656
2322059039,238000,265039
2902201126,615000,475797
1545808110,250000,260587
2767603165,5e+05,534161
9510310030,535000,525623
3834000820,458000,501234
1864940180,335000,311461
766900250,406000,468083
3797310150,285000,143692
9349900110,355000,404937
6648500580,3e+05,360829
1125049140,1250000,863484
3830700010,369000,495474
9550200225,625000,381756
3709600180,346000,388023
9286750100,375500,476851
2934800025,353750,317856
1842000140,335000,386090
1453602309,288000,482707
42000065,355000,322962
8682282180,509000,470558
7787890050,529888,560854
301402280,223990,237828
9448300115,425000,412090
9191201790,556000,468085
9169600275,280000,427637
9523102420,535000,548021
1442800060,205000,334563
9141100073,5e+05,563196
4222500020,256400,282504
1898310110,280000,319318
713500020,1387000,1730647
2309710130,272000,172503
7131300032,235000,337073
9430110120,737000,837415
133000127,265000,320744
6600220300,6e+05,459504
3758900220,1135000,1252468
3629760110,634000,605867
5100404761,547500,480144
3747600050,319450,346083
1972200728,630500,571643
1702901485,440000,344568
2783100160,375000,499789
5647900930,195000,224857
7957600075,202500,297758
3901100055,350000,341356
7751800115,425000,416092
323089134,350000,278136
7878400043,185000,247545
2044500201,435000,495159
8887001600,280000,379039
5070000120,269950,355242
686400040,545000,523047
579002870,612500,569165
5561300540,492000,488464
7853370620,605000,561476
1180000625,315000,337320
5072400100,571000,545582
1868903130,542000,459854
3383900057,5e+05,478517
9828702266,520000,429152
3423059081,151600,227501
414100280,336000,394537
402000110,175000,268125
1189000025,659000,438710
7524300020,267000,263527
705700530,340000,309340
1176001117,705000,640941
1061500110,240000,323277
7940710070,394000,452929
9407600250,211000,233514
3448740160,415000,413684
9512501450,555000,380555
2025700180,3e+05,260549
6381500635,342000,334713
8001400340,289000,320697
8562790730,760000,808908
1473120190,386000,453846
2868300115,271500,282871
5152920070,649000,930282
1036400100,6e+05,607672
3797300110,330000,194467
6055000310,530000,499216
1785400780,550000,526645
1777600210,590000,670641
2619920030,760000,846789
2021200370,1100000,1116181
4024100670,605000,530863
3293700221,280000,351594
9521101015,725000,665604
3277800823,327000,439370
7856560480,635000,515044
2592401080,525000,500732
7852040080,487275,491392
2822059091,213500,358779
3905040590,560000,520732
1773101215,399700,375918
3693900155,950000,543915
2424059116,740000,1215267
726059349,460000,561049
2621760360,333000,344363
2887700995,530000,528237
3204850140,362000,433892
8691410700,735000,730524
3158500460,359500,344323
1795900360,615000,594840
6713700155,352500,468375
7974200902,637000,507049
7225000045,207100,250722
5253300173,294950,386147
2767601750,5e+05,443436
2925059135,1321500,694114
1832100055,1510000,1100598
2125059163,1042030,1603073
9477100060,445950,469223
2922703260,469000,441632
2892700041,238000,287272
2212600100,370000,465652
9206950200,352000,409671
1081300200,352000,398500
8944310330,375000,449780
2725069150,710000,792830
3223049131,270000,349047
1023059511,527000,529767
5700000120,780000,697655
7300400170,334000,308510
4379400490,675000,601030
2599001200,305000,302874
1430800258,244000,227869
7852190320,555000,542297
254000075,368000,352718
9432900040,325000,194692
424049284,310000,343921
2724049146,420000,354778
1443500925,455000,283950
9468200175,635500,527565
5647900670,340000,280930
1518000230,315000,420461
7702600160,507000,473826
1999700045,313000,396794
8074200185,370000,425133
7936500109,2230000,2355227
4141800030,920000,659345
5036300431,1099880,1129668
3298700946,340000,271675
9508850100,666000,607019
9358400150,635000,895801
1923300170,629000,564261
7548300731,559950,504182
5029460180,260000,342535
3755500080,510000,408614
2013800705,239000,280055
5589300370,282000,387433
9512500460,525000,448599
4022906531,540000,616705
2207200455,585000,421699
3762900020,342500,381324
1311100520,250000,291522
476000324,460000,463612
8071000050,270000,258229
4204400098,385000,449925
2767700022,5e+05,432685
823059185,326000,386761
9542100165,875000,858085
6671900095,313000,470024
9350900550,890000,640514
9268200641,350000,293361
847100047,579000,556040
5700004525,970000,859826
2472920800,4e+05,486165
2025700270,260250,265801
3031200165,262500,296813
7214820610,448000,499722
2215901650,350000,343403
3904910050,515000,501438
1447600285,212500,243700
5016002275,610000,694102
1895000260,207950,227096
1021000060,550500,478313
4364700875,237502,289966
2767601872,657000,518324
3629960590,376000,409054
255370420,318200,289604
8899200570,280000,465169
7212660520,280000,224014
8663370020,435000,436874
8669160170,259000,265255
6189200050,575000,512540
1346300035,1990000,2056747
567000755,450000,423442
349400100,237500,130936
3362400094,550000,494644
8651480550,6e+05,704029
4048400191,545000,317273
3448740190,435000,416148
8856970530,326995,295890
3332000061,552500,437253
1773100921,312500,443593
2770600795,585000,471974
8650100120,339950,446560
7234601544,660000,544916
1126059144,730000,626982
2617300200,532000,567468
2916200054,392500,387929
7885800740,270000,362209
1432700880,280000,254601
8691300260,875909,907169
4022900150,6e+05,684258
7732400490,732350,644912
7452500045,235000,247917
2872100445,615000,487382
1862400518,385000,414780
1245500276,718000,557691
9510970010,593567,588009
9828702335,570000,424281
1972201963,523950,448510
5126300770,340000,464198
5468000180,244950,312932
2115510330,287500,385656
3024059036,950000,535018
5422420470,275000,257495
3881900605,445000,278829
3336000170,335000,358950
2113700510,315000,355643
6600060120,4e+05,484453
3226049045,350000,373622
5229300085,6e+05,641700
7694200380,329780,397665
6917700305,529000,349180
9528104108,535000,401834
2767601311,445000,448247
6841700100,740000,841782
9541600110,1325000,1073325
3867400130,810000,603846
3052700419,468500,469414
9284802215,430000,519076
774100475,415000,558491
4141400100,545000,517578
8732130140,285000,307782
7104100110,899000,664975
2557000630,266000,334069
6308000010,585000,643931
8141300300,293000,220210
1042500013,219950,268666
4054510310,1035000,1358343
1370800515,2950000,1544784
8929000350,472217,468527
1591600506,479000,439710
423059207,322500,305817
6852700246,1200000,690135
9578500920,395950,369380
6703100070,369500,431183
42000127,406500,336333
1094000030,429950,411730
8835900010,579000,472594
425069104,715000,665982
6321000045,1875000,1077572
1326049170,280000,444218
6453300306,419000,563701
2891000680,195000,242982
7558750190,573000,586134
11520370,738000,729089
7399100040,185000,342820
2095500120,350000,373768
2349300060,2e+05,321338
4172100240,643002,455966
1702900624,370000,343147
7504021510,750000,732387
11501310,715000,951850
5603700095,655275,434231
1952200220,660000,826953
1982201345,440000,353154
3876590090,374500,422239
3328500250,285000,355893
6404600006,173250,292320
2423029245,550000,628382
6678900150,790000,683234
9834201205,385000,242738
173000025,316000,362690
3644100073,245000,280144
6169901185,490000,1308978
1521069070,204000,187938
3288200360,453000,557519
6600400370,215000,247672
3626039268,540000,396839
8965510190,1250000,1322472
7454001060,295000,246971
6884800180,619400,579771
259600530,501000,422424
1139600270,3e+05,279639
1565950670,380500,394379
7937600395,782000,854501
3578400270,430000,382892
1180005050,463000,395261
1015000050,652600,595659
2968801085,334000,352211
9323610110,710000,712280
8651600110,939000,682543
8141310040,246950,134668
2206700295,453000,411991
114101500,325000,367039
1233100321,817250,702514
1328340540,335000,341297
5603800110,586000,566037
1552800280,298950,368138
3179100220,1031000,678710
7436500270,567000,537520
4139660040,760000,1172142
2887703066,815000,520344
6073300790,383000,430793
3585900460,1058800,860457
7849200945,306500,299301
9550202870,417000,421871
5318100645,1570000,975683
2867300030,442000,691159
4154304505,435000,449138
2130702270,234000,299718
3396820150,562000,637392
2826049197,607500,673137
7518503685,402000,388441
7559600430,640000,613910
4131500140,175000,276748
125059179,510000,730073
1498302783,333000,286258
4058200915,324950,396450
6623400193,257000,348199
1898600050,257500,258914
952005863,643950,569725
5706200360,465000,439233
844000375,335000,285983
1560920040,539950,502696
7550800015,550000,447693
6745700150,749000,517760
2064800610,390000,403105
514500235,411100,362309
1223039235,605000,680637
5710610250,5e+05,568559
3905081800,560000,486206
9359100750,1400000,958949
8087800430,602000,533082
1310900140,305000,400867
3179102155,760000,679310
8635760490,410000,452015
7853400250,645000,635212
1862900360,315000,327818
5422560660,407000,544752
8572900135,399500,437880
8024201714,489000,568711
4024100120,299900,363715
7234601166,485500,451107
1226039054,436000,532947
9238430680,625000,603346
1826059042,402000,624104
2648000071,225000,278370
2618300190,255000,311258
1326059182,1089000,1228769
8731982630,240000,330996
3935900030,775000,996286
4365200520,490000,349813
1024049006,665000,638881
1310970380,296500,395732
263000255,375000,500482
1771100360,320000,384096
1085623250,415000,445842
7312900060,235000,260136
1545805030,266500,272766
6673050020,3e+05,502476
9533600185,985000,487871
7905200037,515000,450318
192700080,312000,166743
461005435,519000,521831
7852010290,720000,903172
4154302045,376000,281012
7852160080,760000,1092267
7768800290,855000,710714
8895800090,1033890,857132
1552100135,1150000,672537
3975400085,850000,648612
3825310540,640000,663244
1321700030,575000,871856
1545804460,294000,261044
7202430150,740000,792826
9178601660,1695000,878479
6352600680,798000,833101
9238900085,572500,530182
3630050180,360000,380079
7228500375,430000,426220
1025049268,549900,433532
1336800160,875000,613596
9528101214,650000,468718
9407110680,280000,272194
7779200105,945000,950292
1630700380,1920000,3097314
4389201075,1900000,1572075
106000320,401000,368762
7401000040,405000,558906
2122059160,248000,432852
3760500435,570000,764546
6169900790,2400000,1661860
8856970570,322500,295216
324069015,875000,814093
3523089019,480000,703874
6619910240,505000,591781
7852020720,506950,456812
1424059142,799000,771122
1704900303,608000,514598
7695370160,511000,531539
6415100350,405000,516192
8731983340,295000,382462
2938100010,239000,148227
1431600180,335000,454394
4174600264,402000,485183
2064800880,301500,358509
2407000110,275000,299300
9315600050,1675000,1192810
7520400040,355000,359704
2558660190,459000,453601
3625059152,3300000,3098955
3832500230,245000,356536
9476700035,4e+05,660157
1232001070,485000,422085
1997200215,599999,692023
5042300095,730000,489412
5538300225,405000,448217
4326000220,321000,393784
726049190,431000,525161
6699300210,321500,379252
2922700155,530000,523650
6198400218,95000,213984
5700000975,860000,643866
4137000540,329950,240598
126039394,525000,710876
8680500090,606000,690967
8861500015,675000,560354
7133300675,450000,310145
1559900080,289200,440787
2026079016,560000,443219
1332700020,278000,408113
2141340040,649950,663701
9183702251,280000,276194
5379805160,242000,309682
7525530100,1020000,1103152
7625702350,515000,423151
6411600113,375000,376217
722039049,950000,669905
4030100290,1680000,2660055
5104512180,555000,447286
2326059080,1225000,1145887
1322059002,350000,315843
3291800780,375000,428277
7697800170,270000,565262
9201000320,765000,744976
2862100260,540000,467341
6382500020,690000,512704
7305300695,625000,755403
6056110150,5e+05,589958
4217401195,920000,629767
1727850340,1272000,1115140
3982700088,910000,783803
7504021310,525000,649707
8946780110,809950,904490
253600150,380000,491594
1771110640,367500,458951
8663310010,455000,483999
2424059052,1325000,1270415
4397010480,425000,496266
925059137,939000,803715
1794500870,710000,404152
6071200400,510000,548689
2310060230,272000,259418
2214800730,287500,363417
2215450150,322000,379505
7879600070,269950,291277
3856901525,627500,410544
1321710460,319000,333634
3840700600,355000,310762
1036400200,661000,574142
3336000296,250000,266752
7139800020,369000,386051
2755200040,492000,375843
333100265,1250000,1008832
3578401330,450000,416282
6205500280,576000,440377
5366200330,470000,374626
3622069122,665000,575480
6815100095,510000,360004
4310702775,280000,393850
7518500855,658600,457702
7871500685,613000,528104
3275850020,781000,725266
2768000295,625000,607070
809000820,494400,381448
2419600075,465000,427049
7399300420,255000,307441
3905100220,535000,429149
5676000008,410000,421508
2215901840,199000,274578
7923600250,450000,438141
2009001600,265000,246243
524069019,1150000,1263645
5100401060,550000,594979
5547700270,625000,624171
4127000050,485000,322490
9282801450,361000,367195
4037400070,450000,402612
1624049228,325000,431928
5379802871,217500,243066
3972900195,315000,407823
725069102,650000,548501
6117502220,1575000,979266
2131701240,349950,401309
1828000620,452000,363537
6300500476,420000,498397
7702600930,4e+05,414939
2787250080,535000,650522
6632300478,4e+05,424258
6072700110,615000,565977
1732600050,423500,548360
6448000090,1575000,1041236
7844200120,340000,415404
3575302880,339300,360415
8127700845,375000,270473
5045700400,559950,546324
3342101785,550000,588974
871001365,655000,445736
5083100065,230000,223225
8077200360,557865,713173
4077800258,4e+05,346919
5015001452,950000,686394
8556800090,525000,394076
2591830350,397500,444494
798000145,244500,259844
8032700140,830000,777152
6084200100,4e+05,371689
8691330060,860000,1020823
5560000680,199950,198570
9826701765,715000,333859
7805460760,885000,821487
2239000016,324000,375667
5606000255,735000,613945
1535204165,510000,551988
5100403636,4e+05,323843
9558020890,334950,370439
3456000310,840000,649964
2624049167,461550,426467
4022905172,585000,687127
5700001895,895000,674129
9526600260,750000,666758
8651720470,506500,522957
3278613210,358990,399318
7882900120,230000,413610
1796380310,240000,235276
7548301050,390000,446319
2460600040,175000,233806
1324079046,350000,353686
8129700728,660000,536010
3644100065,257000,337633
2597800010,6e+05,459629
7524400250,589950,610011
3630200520,775000,634985
5706600170,204900,190293
5662100110,440000,576142
7461400400,334000,409132
269000085,1195000,1020015
4124000320,335620,344125
4310701421,350000,445813
2722049246,280000,278583
9485800050,680000,595972
9406700180,419000,520326
8856000545,1e+05,154168
5248800440,275000,262647
2332700081,898000,597224
1565950090,308000,401999
2538400040,820000,878314
3416600111,545000,495193
9320870040,249900,287342
3579800180,449950,519720
3260590070,744000,609203
9264960560,340000,430883
1221000490,305000,381152
7852150140,381000,317789
424069096,460000,366759
7568700135,265000,435123
7972000200,264950,259178
7465900205,675000,605840
3163600015,156000,186094
9542840570,305000,264949
6338000493,675000,694201
8945100050,222000,238145
6151800606,235000,241827
5062300280,150000,241644
2719100355,660000,615655
8638500170,233000,406258
7555220140,675000,608203
982850010,365250,417535
5536100010,1050000,339532
7202380120,482500,417095
686450080,8e+05,668372
5316101075,2885000,1508947
1498304065,496752,435446
7789000080,253905,334625
3826000070,185000,233558
7979900680,354500,419005
7715801090,429000,349823
8106300090,479950,570774
2652500070,636000,439167
6117500320,1131000,552366
9528102060,516000,466601
7853360250,592000,562094
822059059,292500,209438
1423800080,225000,276458
5490210200,456000,412675
8731983200,255000,347669
9530101535,680000,507747
8644300200,555000,545831
1326039039,334550,351879
8724300030,355000,524597
3211600650,275000,350800
4303200184,230000,267055
1562200090,6e+05,662529
3904901840,491500,346040
3223069019,299950,314877
2050100450,865000,874757
5418200245,781000,555313
7750500120,3e+05,257591
1972200553,619000,490734
5051800130,798000,963158
1920079039,269500,120888
9828701488,360000,380700
3037200045,6e+05,279585
3883800011,219900,232984
7852150220,432000,396085
2822100175,284000,347540
3626039271,585000,488697
1725059182,1150000,942186
1545803390,252000,262481
1769600204,350000,450457
984210850,279950,330924
3876312290,405000,427411
4307340130,374000,419516
8581200160,193000,231213
8929000380,479990,468195
2597670080,370000,448318
6388910730,555000,564612
4174600386,310000,438362
7212650240,342000,307650
7893200486,310000,267626
797000256,339950,295473
3438503140,269000,379354
2781250400,350500,266214
3558910570,450000,462341
7224000980,1e+05,228268
5341600030,255000,232064
1542800010,472500,473126
1736800920,475000,439629
6303400981,190000,281523
917000300,452000,321101
7280300196,550000,642822
2026059119,453000,440308
2767603615,481000,461453
5215200010,663000,931939
123039313,425000,365657
3905100310,544000,465088
7338000730,167000,224106
1126049053,770000,955774
3278611600,379900,445542
2201500490,435000,358433
8856970440,353500,318960
5191100180,1005000,618024
2540800390,469000,530707
3760000030,669950,644094
1245003268,1275000,1071705
1695900150,7e+05,739305
2420069017,152900,149449
7950303290,499950,491725
1048000160,504200,427731
2561330040,415000,414439
9117000230,287000,348841
3524039060,250000,244795
8651710430,465000,520840
3438503214,250000,408514
3709500140,459950,557374
1099900020,368500,352314
8565000030,805000,878414
3023059012,389900,301961
3832700250,270000,373280
320069049,305000,238506
7853340960,425590,572316
9329300040,440000,472424
2131701020,317000,441557
809001400,925000,530220
2817100910,385000,331160
6664900470,278000,256323
5104520400,390000,353847
9554200105,625000,638895
1524079088,275000,352501
1423700680,190000,367058
4249000100,803000,752998
4330600350,315000,386995
3022039071,8e+05,738703
3205500230,381000,387213
4202400078,335000,347946
7304300906,304000,364100
7625703405,431000,343674
5067400162,290000,230746
7504001080,590000,650804
3629980350,753000,691456
6084600420,245000,300826
4354700010,482500,443712
1724069043,739888,747920
4140940130,450000,450848
2768301477,539000,485906
9000025,496000,516712
2111010940,289500,271334
1703900155,325000,280149
2652500015,8e+05,518100
8887001640,416500,595641
1870400605,6e+05,463889
925059198,514000,470391
1024069063,620000,517138
8691510150,343500,328740
2787320140,255000,331556
6083000050,235000,277451
7971300050,657500,475906
3438501320,295000,390639
835000055,175000,189999
4302200590,375000,393413
7625701386,430000,405518
632000065,1989000,1044921
2413301070,280000,361387
3101500090,4e+05,358520
1312930250,242000,220365
3211290050,425000,376067
1180005280,239950,306208
2172000890,385000,447775
8901000585,525000,444456
2212200100,344900,405461
1338300180,1395710,944356
1231001090,362362,230462
88000790,252000,317888
1761300650,295000,352158
7805450040,915557,909476
3205200430,423000,376948
7227501190,250000,322656
7853302110,469900,421671
1924059248,870000,986620
4137000070,319950,255498
2877102651,619000,699797
6632300230,377500,469707
3526039019,811000,794108
952002250,407000,446967
425069020,1090000,1234689
3210950510,535000,354329
644000185,875000,460066
1825049013,560000,433731
5248800625,385000,352807
5416510710,309950,298214
3438503120,275000,391431
4181200540,269800,272342
8964800225,1430000,643531
6102400166,649000,827701
3879901290,874000,522890
3622069114,655000,538589
1939120050,638250,643619
624110540,1175000,1117983
1123059116,518000,525340
8807810890,259875,308291
1771000290,340000,449976
9438300035,355000,491545
8861000060,875000,374439
626059335,527000,611243
3221069035,4e+05,296442
2473411210,374950,362534
5437600140,325000,432947
7820000015,395000,430886
8682280340,490000,473493
5312100060,465000,453172
2490200165,5e+05,428703
1823049202,175000,321719
6788200931,710000,459841
5727500019,395000,508479
7658600081,555000,490217
8944460030,325000,525409
6699000810,315000,436281
5249802240,497000,478194
7856700920,699900,556524
236500050,298500,344779
6979900390,565000,520837
1888120080,870000,926172
4193500140,665000,495338
7526800040,716000,618669
7135520650,1205000,1237336
1093000090,776000,521125
5690500095,735000,969390
4302200625,335000,355253
2597710070,360000,425413
3575303970,340000,335406
3918400013,337000,472944
3905010010,639000,609220
1761300310,211000,290882
2464400280,710000,958865
1422069069,426500,279531
720079001,667000,430089
3423600025,825050,903117
1524069044,1822500,2169768
1972200698,474800,448639
8126300410,650000,549862
2212900470,186000,233969
1425069103,750000,564214
4099500605,840000,676431
2484200080,731100,548595
3034200087,659950,823865
3904910320,484950,446709
3818400110,520000,699141
1402200070,365000,422853
1771000960,380000,374650
524059148,1600000,1350249
2821100125,524000,594649
4298100060,590000,649572
9826701345,498000,486394
1424069056,1350000,867238
5111400086,110000,255785
5442300807,2700000,1749708
9485951030,549900,601495
8960200630,248000,305198
2551500220,330000,290618
3834000594,319000,404300
3832200070,250000,350444
3275870080,765000,879592
8024202380,418000,490588
1796370590,255000,259654
1446400670,199950,262325
1338300170,2048000,998034
3262301355,1320000,891650
1254200015,405000,511138
6788200295,620000,409553
7436400020,585000,539850
9521100280,480000,509707
7986400180,675000,529815
8029500360,330000,422219
2205500080,483300,359361
203100625,672000,479813
3304040130,375900,407723
9407000840,288000,292067
3723800414,852000,546491
284000223,578000,543475
7853220740,575000,641652
9238440130,337000,339136
7520000695,151100,224393
3322049201,275000,291173
6392000625,451000,397050
8917100206,442000,453401
3080000040,495000,469524
7519001321,545000,487572
1279300085,654500,507890
6666830320,950968,741244
4077800376,6e+05,682395
4442800166,510000,477971
1872900065,1210000,595539
2721049059,225000,258762
7954300330,585000,600999
5454200080,968000,696472
9414610070,502775,475804
4443800505,585000,630961
9378700200,375000,446536
8901000143,5e+05,703887
1025049254,458000,529485
1545808120,250000,256497
8856960050,318400,280436
1626079154,439000,513726
4232400860,1200000,592229
8835700250,965000,884134
7888400560,208000,236983
7936500172,1175000,1016674
5315100393,670000,451474
5693500846,667000,471917
4045500620,720000,794541
2998300075,857500,1082225
2517010630,410000,490925
8691370330,695000,637382
2880100795,650000,531404
4472000050,265000,255926
844000180,2e+05,270132
2600010070,998000,1105300
5430300106,460000,402735
1796000120,510000,347936
8856001090,185900,151961
3278601940,349950,446226
3645100280,385000,493685
1175000073,5e+05,476826
2021201000,980000,1077613
9500900430,265000,240519
5100403882,967000,840580
1238501184,999000,922453
8594400370,299900,205905
2877104316,660000,555199
8963300005,390000,542276
2013300050,258000,209371
123039626,295000,318489
3052700225,727160,606092
6648150150,996000,1087838
7933250050,1419000,956271
2473420100,279950,345698
2255500060,640000,622610
522059352,358800,423088
3654200039,390500,441141
2652500300,1100000,974605
1917300025,122000,106085
5700000465,666000,547357
8681660060,503000,714697
4222100280,239999,296982
6743700317,582500,338132
2264500425,640000,467575
1099760230,291000,251818
3052700695,575000,419769
7101100055,753000,526311
7385300020,725000,669189
7520000616,325000,370001
3732800495,429000,442864
7809200035,290000,386494
8081500060,1928000,1591745
2013800095,266750,240655
472000895,1057000,1224384
2781250110,360000,333456
723049132,235000,293715
643300180,665000,451568
7923500090,655500,658306
2525049086,2720000,1447851
2172000846,248000,317512
